graduate_id,graduation_year,age_at_graduation,gender,ethnicity,university_tier,major,gpa,internship_count,study_abroad,leadership_roles,industry,job_location,company_size,graduate_degree,technical_skills,remote_work_percent,years_experience,salary_starting,salary_current,job_satisfaction
GRAD_001037,2016,22,Female,White,Top 100,Communications,3.5,2,No,1,Finance,Seattle,Startup,None,0.0,,8,102114,129005,7.0
GRAD_001038,2017,22,Female,White,Regional,Business,3.41,3,No,0,Government,Dallas,Fortune 500,Masters,6.0,40.0,7,66392,120065,6.6
GRAD_001039,2021,21,Male,White,Top 100,Business,3.85,2,,1,Technology,Portland,Fortune 500,MBA,1.0,0.0,3,113678,160755,8.4
GRAD_001040,2016,22,Male,Hispanic,Top 50,Psychology,3.07,1,,0,Government,Phoenix,Medium,None,3.0,0.0,8,50825,84467,4.4
GRAD_001041,2022,22,Male,Asian,Regional,Liberal Arts,2.92,3,No,0,Consulting,San Francisco,Small,Masters,1.0,0.0,2,102735,134621,8.9
GRAD_001042,2019,23,Male,Asian,Top 100,Engineering,3.29,4,Yes,0,Finance,Austin,Large,Masters,1.0,0.0,5,131552,195248,7.7
GRAD_001043,2019,21,Female,Black,Regional,Computer Science,2.69,1,No,2,Healthcare,New York,Large,None,0.0,80.0,5,128722,163682,6.3
GRAD_001044,2016,22,Male,White,Regional,Finance,3.33,0,No,1,Manufacturing,Portland,Fortune 500,None,4.0,100.0,8,87692,141405,7.7
GRAD_001045,2021,22,Male,White,Regional,Computer Science,3.09,1,Yes,1,Technology,Dallas,Large,Masters,4.0,40.0,3,108914,163285,5.2
GRAD_001046,2023,22,Female,Other,Regional,Computer Science,3.98,0,No,1,Transportation,Dallas,Fortune 500,None,2.0,0.0,1,105836,112086,7.9
GRAD_001047,2021,20,Female,White,Top 100,Economics,3.23,1,Yes,2,Government,Dallas,Large,None,2.0,40.0,3,78493,90138,3.4
GRAD_001048,2018,21,Female,White,Top 10,Engineering,4.0,3,Yes,0,Energy,San Francisco,Small,None,3.0,0.0,6,235985,333261,8.5
GRAD_001049,2021,23,Male,White,Regional,Liberal Arts,3.45,3,Yes,1,Non-profit,San Francisco,Medium,MBA,3.0,40.0,3,68037,107564,6.4
GRAD_001050,2020,21,Female,Asian,Top 100,Chemistry,3.56,2,No,0,Energy,Denver,Medium,None,2.0,40.0,4,80059,101124,7.1
GRAD_001051,2022,23,Female,Asian,Regional,Engineering,3.45,0,Yes,2,Real Estate,Miami,Medium,None,4.0,40.0,2,82289,97768,3.9
GRAD_001052,2019,22,Male,Other,Top 100,Biology,2.76,0,No,3,Manufacturing,Dallas,Large,None,2.0,60.0,5,59335,78266,5.8
GRAD_001053,2017,21,Male,White,Regional,Engineering,3.78,1,No,1,Consulting,San Francisco,Large,None,0.0,0.0,7,149399,209494,9.3
GRAD_001054,2016,24,Female,White,Top 10,Data Science,3.58,0,Yes,0,Real Estate,Austin,Large,None,1.0,80.0,8,121161,167401,6.6
GRAD_001055,2018,22,Male,Black,Top 10,Marketing,3.33,5,Yes,1,Consulting,Miami,Large,MBA,3.0,0.0,6,112449,212609,6.8
GRAD_001056,2020,22,Female,White,Regional,Liberal Arts,2.81,1,No,0,Energy,Philadelphia,Large,None,3.0,0.0,4,63613,81295,5.5
GRAD_001057,2017,21,Male,Asian,Top 100,Finance,2.71,2,No,3,Manufacturing,Dallas,Large,Masters,0.0,60.0,7,85042,140714,5.4
GRAD_001058,2015,24,Female,White,Top 100,Chemistry,3.21,1,No,1,Education,New York,Medium,None,1.0,20.0,9,66971,107521,8.0
GRAD_001059,2019,24,Male,Hispanic,Regional,Mathematics,3.61,2,Yes,2,Transportation,Boston,Fortune 500,Masters,,0.0,5,94114,147958,8.3
GRAD_001060,2018,24,Female,Black,Regional,Economics,3.33,1,No,1,Media,Seattle,Medium,Masters,1.0,20.0,6,88797,141852,6.3
GRAD_001061,2019,23,Female,White,Regional,Engineering,3.41,1,No,1,Manufacturing,Miami,Small,PhD,2.0,40.0,5,91377,127093,4.8
GRAD_001062,2019,21,Female,White,Top 100,Marketing,3.83,0,No,0,Media,Miami,Large,None,0.0,20.0,5,72886,84780,5.0
GRAD_001063,2022,21,Female,Black,Regional,Finance,3.6,1,No,0,Retail,New York,Large,None,0.0,60.0,2,97297,96777,8.3
GRAD_001064,2023,21,Female,Hispanic,Top 50,Communications,3.54,2,No,1,Healthcare,Chicago,Fortune 500,Masters,1.0,40.0,1,86007,103945,5.9
GRAD_001065,2017,24,Female,White,Regional,Economics,3.54,1,Yes,1,Energy,Chicago,Small,None,2.0,0.0,7,104347,144708,7.2
GRAD_001066,2023,26,Male,White,Regional,Engineering,3.45,2,Yes,2,Technology,Los Angeles,Small,Masters,,0.0,1,115773,141401,5.1
GRAD_001067,2017,23,Male,White,Regional,Business,3.51,2,No,3,Government,New York,Large,None,5.0,20.0,7,92110,145210,6.7
GRAD_001068,2022,25,Male,Hispanic,Regional,Economics,3.48,0,No,2,Consulting,Washington DC,Large,Masters,,20.0,2,116768,150429,7.3
GRAD_001069,2021,23,Male,White,Regional,Computer Science,3.5,2,Yes,1,Manufacturing,Miami,Medium,None,2.0,40.0,3,100319,119027,7.3
GRAD_001070,2015,22,Male,Asian,Top 50,Political Science,4.0,1,No,2,Real Estate,Seattle,Large,MBA,,,9,108676,188005,6.5
GRAD_001071,2021,21,Male,White,Top 100,Psychology,3.26,2,No,0,Government,Philadelphia,Startup,None,1.0,40.0,3,67887,77596,6.9
GRAD_001072,2023,23,Male,White,Top 50,Marketing,2.52,1,No,0,Non-profit,Phoenix,Medium,Masters,2.0,0.0,1,45544,61670,5.9
GRAD_001073,2023,23,Female,Asian,Top 10,Data Science,2.92,1,No,0,Finance,Chicago,Large,MBA,0.0,100.0,1,132950,166985,4.8
GRAD_001074,2021,24,Female,White,Regional,Economics,3.69,1,No,0,Healthcare,Phoenix,Large,None,2.0,80.0,3,67769,84588,5.7
GRAD_001075,2022,22,Female,White,Regional,Data Science,3.44,0,Yes,0,Finance,Atlanta,Medium,JD,1.0,60.0,2,96484,140143,6.6
GRAD_001076,2015,22,Male,Hispanic,Top 50,Finance,3.2,2,No,2,Media,Washington DC,Large,None,2.0,40.0,9,84793,131995,7.3
GRAD_001077,2016,22,Female,White,Top 100,Psychology,3.45,2,No,0,Government,Los Angeles,Large,Masters,1.0,0.0,8,62906,95314,4.7
GRAD_001078,2017,21,Female,Asian,Top 10,Computer Science,3.63,1,,2,Healthcare,Atlanta,Large,MBA,4.0,20.0,7,125225,207722,9.8
GRAD_001079,2020,23,Male,Asian,Top 100,Liberal Arts,3.49,1,No,0,Manufacturing,Seattle,Large,None,2.0,20.0,4,75016,103761,10.0
GRAD_001080,2019,20,Female,White,Top 50,Biology,3.8,2,No,0,Finance,Philadelphia,Medium,JD,0.0,60.0,5,105765,161542,4.9
GRAD_001081,2021,20,Female,White,Top 100,Finance,3.96,2,No,0,Real Estate,Portland,Medium,None,2.0,0.0,3,111877,128082,5.6
GRAD_001082,2019,21,Female,White,Top 100,Economics,3.62,2,No,0,Energy,Atlanta,Large,None,2.0,40.0,5,84361,107750,7.4
GRAD_001083,2022,20,Male,Asian,Regional,Mathematics,3.28,2,No,1,Real Estate,Washington DC,Medium,Masters,2.0,,2,96631,127917,4.9
GRAD_001084,2021,24,Male,Black,Top 100,Engineering,3.77,0,Yes,0,Manufacturing,Atlanta,Small,None,1.0,20.0,3,96835,113512,9.5
GRAD_001085,2021,21,Male,Hispanic,Regional,Biology,3.04,1,Yes,2,Non-profit,Chicago,Large,None,,20.0,3,48496,56626,6.3
GRAD_001086,2022,23,Female,Asian,Top 50,Data Science,2.89,3,No,2,Energy,Philadelphia,Medium,None,3.0,100.0,2,120142,134134,8.9
GRAD_001087,2022,24,Male,White,Top 100,Liberal Arts,2.89,1,No,1,Manufacturing,Austin,Small,None,2.0,20.0,2,70608,85283,6.7
GRAD_001088,2022,22,Female,White,Regional,Chemistry,3.21,1,No,0,Technology,Seattle,Startup,JD,3.0,40.0,2,119423,167615,10.0
GRAD_001089,2015,22,Female,Hispanic,Top 50,Engineering,2.92,2,No,0,Education,Denver,Medium,None,2.0,0.0,9,78217,114307,9.7
GRAD_001090,2021,24,Female,Asian,Regional,Economics,3.42,2,No,1,Healthcare,Portland,Large,PhD,2.0,0.0,3,88467,130111,7.0
GRAD_001091,2015,23,Female,White,Top 50,Communications,3.52,0,Yes,2,Consulting,Chicago,Small,None,2.0,40.0,9,93043,161346,7.6
GRAD_001092,2021,20,Male,Other,Regional,Engineering,3.94,0,No,2,Energy,Philadelphia,Medium,None,3.0,0.0,3,95321,114960,10.0
GRAD_001093,2015,21,Male,Black,Regional,Business,3.18,0,No,0,Consulting,Austin,Large,None,2.0,20.0,9,87791,167044,8.9
GRAD_001094,2023,23,Female,Asian,Regional,Mathematics,3.7,0,No,0,Media,Phoenix,Large,Masters,1.0,0.0,1,59548,72945,4.0
GRAD_001095,2020,22,Other,White,Regional,Computer Science,3.39,1,No,1,Retail,Seattle,Startup,Masters,4.0,40.0,4,102906,156487,6.8
GRAD_001096,2017,21,Male,White,Top 100,Economics,3.55,0,No,2,Technology,Atlanta,Medium,Masters,1.0,40.0,7,107672,158508,5.9
GRAD_001097,2019,20,Female,Black,Top 50,Marketing,3.95,3,No,1,Government,Austin,Large,MBA,3.0,40.0,5,100639,177090,6.4
GRAD_001098,2022,23,Male,White,Top 100,Engineering,3.59,1,No,1,Manufacturing,Phoenix,Large,None,2.0,0.0,2,87985,102799,7.8
GRAD_001099,2017,21,Male,Hispanic,Top 100,Data Science,3.04,3,No,0,Retail,Chicago,Large,None,0.0,0.0,7,82600,132279,5.9
GRAD_001100,2020,22,Female,Black,Top 100,Economics,2.91,2,No,0,Energy,Philadelphia,Medium,None,1.0,40.0,4,86444,98134,5.2
GRAD_001101,2015,22,Male,White,Regional,Business,2.79,1,No,0,Media,Seattle,Medium,None,0.0,20.0,9,75733,109811,6.3
GRAD_001102,2022,22,Female,Asian,Top 100,Engineering,2.68,0,No,1,Healthcare,Atlanta,Fortune 500,None,3.0,80.0,2,86924,101557,8.0
GRAD_001103,2017,21,Female,White,Top 100,Economics,3.15,1,No,2,Manufacturing,Denver,Fortune 500,None,2.0,20.0,7,73896,98743,2.5
GRAD_001104,2019,22,Female,Asian,Top 100,Engineering,3.37,3,No,1,Finance,Phoenix,Fortune 500,Masters,3.0,40.0,5,91786,129711,7.2
GRAD_001105,2020,21,Male,White,Top 50,Computer Science,3.31,2,Yes,1,Finance,Los Angeles,Fortune 500,None,1.0,60.0,4,169388,200743,7.5
GRAD_001106,2016,24,Female,Asian,Top 50,Mathematics,3.08,1,No,3,Media,Boston,Large,None,2.0,20.0,8,96835,157936,7.0
GRAD_001107,2023,22,Male,White,Regional,Communications,2.65,0,Yes,0,Transportation,Washington DC,Medium,PhD,1.0,40.0,1,55499,72170,5.0
GRAD_001108,2019,26,Female,White,Top 100,Liberal Arts,3.76,0,Yes,1,Energy,Boston,Large,None,3.0,60.0,5,98490,131796,9.1
GRAD_001109,2017,20,Female,White,Top 100,Economics,3.06,1,No,1,Consulting,Philadelphia,Large,Masters,1.0,100.0,7,94485,152441,5.1
GRAD_001110,2021,22,Male,White,Regional,Biology,3.48,4,Yes,0,Energy,Austin,Large,None,6.0,20.0,3,94888,127699,7.7
GRAD_001111,2023,22,Female,Hispanic,Regional,Engineering,2.94,0,No,0,Non-profit,New York,Medium,None,2.0,0.0,1,76621,81800,5.0
GRAD_001112,2023,21,Male,Hispanic,Top 100,Biology,2.73,0,Yes,0,Healthcare,Austin,Fortune 500,Masters,0.0,0.0,1,66188,79735,7.4
GRAD_001113,2019,21,Female,Asian,Regional,Communications,3.14,0,No,0,Energy,Los Angeles,Startup,None,1.0,0.0,5,64252,78642,3.5
GRAD_001114,2018,21,Female,Asian,Regional,Marketing,3.5,1,No,1,Retail,Denver,Startup,None,2.0,60.0,6,62917,76209,5.9
GRAD_001115,2023,21,Male,Black,Top 50,Engineering,2.71,2,Yes,2,Education,Los Angeles,Startup,None,2.0,0.0,1,84894,96732,3.4
GRAD_001116,2015,25,Female,Asian,Regional,Political Science,3.19,3,No,2,Energy,Miami,Large,None,0.0,60.0,9,75475,110275,7.7
GRAD_001117,2022,22,Male,White,Top 100,Political Science,3.26,4,Yes,2,Education,Seattle,Small,None,,20.0,2,65584,79291,3.9
GRAD_001118,2017,23,Male,White,Regional,Data Science,3.15,1,No,1,Transportation,Chicago,Medium,MBA,5.0,40.0,7,85241,168115,4.1
GRAD_001119,2019,23,Male,White,Regional,Communications,2.86,1,Yes,0,Finance,Chicago,Small,MBA,,0.0,5,65537,103165,7.7
GRAD_001120,2023,24,Male,White,Regional,Liberal Arts,3.25,0,No,0,Retail,Philadelphia,Startup,None,4.0,100.0,1,41428,56238,6.6
GRAD_001121,2020,21,Female,White,Regional,Finance,3.05,1,No,3,Non-profit,Los Angeles,Startup,None,2.0,0.0,4,65150,83808,6.9
GRAD_001122,2020,24,Male,White,Regional,Mathematics,2.79,3,No,1,Education,New York,Large,None,0.0,80.0,4,86418,102131,10.0
GRAD_001123,2015,22,Male,Asian,Top 50,Engineering,3.71,0,Yes,0,Government,Phoenix,Medium,None,1.0,60.0,9,95672,139454,8.7
GRAD_001124,2018,25,Female,Black,Regional,Business,3.64,1,No,1,Finance,Washington DC,Large,MBA,0.0,0.0,6,98855,163825,9.7
GRAD_001125,2015,23,Female,White,Top 100,Engineering,3.08,4,No,1,Energy,Boston,Small,Masters,0.0,20.0,9,147232,208602,3.6
GRAD_001126,2022,20,Female,Hispanic,Regional,Data Science,3.09,2,Yes,1,Retail,Denver,Large,Masters,3.0,0.0,2,76779,103076,5.7
GRAD_001127,2021,24,Male,White,Top 100,Political Science,3.27,1,Yes,0,Manufacturing,Seattle,Large,None,1.0,80.0,3,88621,108273,7.4
GRAD_001128,2016,24,Male,Asian,Top 50,Business,3.6,3,,1,Retail,Los Angeles,Startup,Masters,1.0,40.0,8,78946,151019,7.0
GRAD_001129,2018,20,Female,White,Top 10,Chemistry,3.76,2,No,2,Education,Atlanta,Fortune 500,MBA,0.0,20.0,6,82199,135681,6.1
GRAD_001130,2022,23,Female,White,Regional,Computer Science,2.79,0,No,1,Real Estate,Dallas,Medium,None,1.0,20.0,2,107380,114694,6.1
GRAD_001131,2016,24,Female,White,Regional,Biology,3.63,1,No,2,Technology,Phoenix,Large,Masters,1.0,40.0,8,71561,124367,6.8
GRAD_001132,2017,23,Female,White,Top 10,Communications,3.34,4,,4,Healthcare,Atlanta,Large,None,0.0,20.0,7,85253,118341,5.5
GRAD_001133,2020,21,Male,White,Top 100,Liberal Arts,3.24,4,No,1,Technology,Boston,Medium,None,1.0,60.0,4,92480,123977,2.4
GRAD_001134,2016,24,Female,Asian,Top 100,Engineering,2.88,1,Yes,1,Education,Phoenix,Startup,None,1.0,0.0,8,66382,83701,7.2
GRAD_001135,2019,23,Male,White,Regional,Business,3.24,3,No,0,Media,Washington DC,Small,Masters,6.0,0.0,5,84111,152115,8.4
GRAD_001136,2023,22,Female,Black,Top 100,Finance,3.26,1,No,0,Retail,Austin,Large,None,0.0,,1,85208,82029,5.3
GRAD_001137,2020,21,Female,Hispanic,Top 100,Data Science,3.18,0,,1,Retail,Austin,Medium,None,2.0,60.0,4,79567,94868,3.6
GRAD_001138,2021,23,Female,White,Top 100,Business,3.24,2,,1,Education,Los Angeles,Small,PhD,2.0,20.0,3,67721,94996,4.6
GRAD_001139,2021,21,Female,Asian,Top 100,Engineering,3.68,1,Yes,2,Healthcare,Boston,Large,None,2.0,60.0,3,117645,142496,8.1
GRAD_001140,2017,22,Female,Asian,Regional,Mathematics,3.41,3,No,0,Finance,Seattle,Medium,Masters,,40.0,7,136712,210480,10.0
GRAD_001141,2022,24,Male,Asian,Regional,Liberal Arts,3.64,4,No,2,Consulting,Boston,Large,MBA,3.0,40.0,2,94726,136339,8.5
GRAD_001142,2016,24,Female,Asian,Top 100,Biology,2.8,5,,1,Manufacturing,Boston,Small,PhD,1.0,0.0,8,95813,167760,5.2
GRAD_001143,2023,21,Male,Black,Top 100,Psychology,3.18,2,No,1,Energy,Austin,Large,None,1.0,40.0,1,91145,97329,4.0
GRAD_001144,2017,20,Male,Black,Top 10,Engineering,3.13,1,Yes,0,Education,Seattle,Large,None,2.0,60.0,7,121248,171880,5.7
GRAD_001145,2023,21,Female,Black,Top 50,Liberal Arts,3.5,1,No,0,Retail,Miami,Startup,None,0.0,0.0,1,53472,54281,7.2
GRAD_001146,2022,23,Male,Black,Regional,Psychology,3.38,1,No,0,Healthcare,Philadelphia,Startup,None,3.0,80.0,2,56129,68606,3.9
GRAD_001147,2017,21,Male,Asian,Top 50,Liberal Arts,3.57,2,No,2,Non-profit,Portland,Large,PhD,1.0,60.0,7,49176,92422,6.5
GRAD_001148,2016,24,Male,White,Top 50,Economics,3.86,1,No,2,Real Estate,Miami,Small,MBA,2.0,60.0,8,103682,226022,9.1
GRAD_001149,2016,21,Male,White,Top 50,Finance,3.38,2,No,1,Real Estate,New York,Medium,None,2.0,20.0,8,127819,210648,5.5
GRAD_001150,2017,21,Male,Hispanic,Top 100,Finance,3.29,1,No,0,Finance,Washington DC,Large,None,1.0,80.0,7,142123,219976,5.3
GRAD_001151,2021,22,Female,Black,Top 100,Computer Science,3.21,3,Yes,1,Finance,Los Angeles,Startup,JD,1.0,0.0,3,165586,226192,6.5
GRAD_001152,2020,23,Female,White,Top 100,Data Science,2.69,0,No,0,Manufacturing,Chicago,Medium,MD,3.0,60.0,4,103995,196349,5.7
GRAD_001153,2020,20,Female,Black,Regional,Engineering,2.86,3,No,0,Energy,Denver,Large,None,2.0,40.0,4,116852,152452,6.8
GRAD_001154,2015,22,Female,Hispanic,Top 10,Finance,2.73,3,No,0,Technology,Atlanta,Small,PhD,1.0,60.0,9,150646,296672,9.0
GRAD_001155,2015,22,Female,White,Top 50,Liberal Arts,3.11,4,No,2,Manufacturing,Washington DC,Large,Masters,2.0,0.0,9,90510,158147,6.7
GRAD_001156,2021,21,Male,Asian,Top 100,Biology,3.16,0,Yes,0,Healthcare,Seattle,Large,None,0.0,0.0,3,87867,105255,7.0
GRAD_001157,2022,23,Female,Other,Top 50,Liberal Arts,3.9,1,Yes,2,Manufacturing,Denver,Small,MBA,2.0,40.0,2,65153,94661,3.5
GRAD_001158,2018,22,Male,Hispanic,Regional,Engineering,3.34,1,No,0,Education,Austin,Fortune 500,None,0.0,20.0,6,85667,115438,8.1
GRAD_001159,2016,20,Male,White,Regional,Engineering,3.35,3,Yes,0,Non-profit,Denver,Medium,None,2.0,0.0,8,80495,127930,8.3
GRAD_001160,2018,22,Female,Black,Regional,Marketing,3.04,2,No,1,Healthcare,Philadelphia,Startup,None,2.0,80.0,6,76723,110864,8.0
GRAD_001161,2019,20,Female,White,Top 100,Psychology,3.25,2,No,1,Government,Los Angeles,Medium,None,1.0,40.0,5,72995,85032,2.1
GRAD_001162,2021,21,Male,White,Regional,Finance,2.53,1,Yes,0,Transportation,Austin,Large,MBA,1.0,40.0,3,81608,125461,7.1
GRAD_001163,2019,23,Male,White,Top 100,Liberal Arts,3.52,2,No,1,Manufacturing,Phoenix,Small,MBA,1.0,40.0,5,50299,79327,6.3
GRAD_001164,2023,22,Female,White,Regional,Economics,3.16,1,No,1,Finance,Phoenix,Large,None,2.0,0.0,1,73938,76831,6.2
GRAD_001165,2019,23,Female,Hispanic,Regional,Engineering,2.87,0,Yes,2,Real Estate,Philadelphia,Large,None,2.0,20.0,5,85159,103789,8.2
GRAD_001166,2017,22,Female,White,Top 100,Business,3.24,0,Yes,1,Manufacturing,Phoenix,Small,MBA,2.0,20.0,7,74737,139766,4.6
GRAD_001167,2017,21,Male,White,Top 100,Data Science,3.53,1,No,2,Education,San Francisco,Medium,None,3.0,40.0,7,116536,177212,7.8
GRAD_001168,2019,23,Female,White,Top 50,Liberal Arts,3.57,3,No,0,Real Estate,Seattle,Medium,MBA,1.0,,5,82266,126231,4.0
GRAD_001169,2022,23,Male,White,Top 50,Data Science,3.93,0,No,1,Retail,Denver,Startup,None,2.0,40.0,2,93604,106815,8.1
GRAD_001170,2022,20,Female,Black,Regional,Liberal Arts,3.26,3,No,2,Finance,Dallas,Fortune 500,None,3.0,20.0,2,77858,92783,6.5
GRAD_001171,2017,24,Male,Asian,Regional,Marketing,2.9,1,No,1,Retail,Atlanta,Medium,Masters,0.0,60.0,7,60279,85329,6.7
GRAD_001172,2015,24,Female,Asian,Top 100,Political Science,3.42,0,No,1,Finance,Seattle,Large,Masters,3.0,0.0,9,94431,188300,6.1
GRAD_001173,2022,23,Female,White,Regional,Communications,3.64,0,No,1,Consulting,Miami,Small,None,1.0,60.0,2,66856,75878,4.7
GRAD_001174,2017,22,Male,White,Top 50,Data Science,3.47,1,No,2,Healthcare,Denver,Startup,None,4.0,100.0,7,132013,206721,7.5
GRAD_001175,2022,25,Male,Black,Top 10,Chemistry,3.35,4,No,0,Retail,Boston,Large,Masters,3.0,40.0,2,104323,139717,5.9
GRAD_001176,2020,23,Female,Black,Top 10,Political Science,3.56,1,No,3,Non-profit,Boston,Large,MBA,0.0,0.0,4,67762,104601,8.3
GRAD_001177,2019,22,Male,White,Top 100,Political Science,3.18,0,Yes,4,Healthcare,Seattle,Large,PhD,0.0,20.0,5,93541,154725,5.0
GRAD_001178,2016,25,Male,White,Top 10,Engineering,3.32,2,No,1,Real Estate,Los Angeles,Medium,Masters,2.0,60.0,8,152390,236289,7.3
GRAD_001179,2021,24,Female,White,Regional,Mathematics,3.39,2,Yes,0,Retail,New York,Large,None,1.0,80.0,3,76266,86460,6.9
GRAD_001180,2022,20,Male,Asian,Regional,Communications,2.37,1,No,1,Real Estate,Boston,Medium,None,4.0,80.0,2,60674,81391,6.3
GRAD_001181,2019,21,Male,White,Regional,Data Science,3.07,5,No,0,Healthcare,Denver,Small,None,0.0,100.0,5,103421,135954,5.6
GRAD_001182,2019,23,Female,Asian,Regional,Business,2.86,3,No,3,Technology,Austin,Startup,Masters,1.0,0.0,5,94000,132521,7.9
GRAD_001183,2022,24,Female,White,Top 10,Biology,2.81,2,Yes,2,Non-profit,San Francisco,Large,None,1.0,0.0,2,83209,93407,5.8
GRAD_001184,2020,20,Male,Hispanic,Top 100,Computer Science,2.81,4,No,2,Retail,Austin,Fortune 500,JD,0.0,0.0,4,87937,133324,4.4
GRAD_001185,2022,23,Female,White,Top 100,Data Science,3.34,1,No,1,Manufacturing,Miami,Medium,MBA,2.0,0.0,2,87037,124294,5.9
GRAD_001186,2015,21,Male,White,Top 100,Data Science,3.49,2,No,1,Transportation,San Francisco,Medium,None,1.0,100.0,9,138887,184468,7.1
GRAD_001187,2022,23,Female,White,Regional,Business,2.9,0,No,1,Energy,Atlanta,Fortune 500,MBA,1.0,80.0,2,83566,116940,8.1
GRAD_001188,2017,21,Female,White,Regional,Computer Science,2.92,2,Yes,1,Finance,Boston,Small,Masters,2.0,20.0,7,155401,220507,7.8
GRAD_001189,2016,20,Male,Hispanic,Top 50,Marketing,3.44,1,No,0,Energy,Seattle,Large,None,0.0,80.0,8,99548,136716,9.4
GRAD_001190,2015,20,Male,White,Top 10,Economics,3.65,2,Yes,1,Education,Atlanta,Startup,Masters,2.0,0.0,9,83293,138323,7.6
GRAD_001191,2022,20,Male,Black,Regional,Economics,3.44,1,No,1,Finance,Atlanta,Small,None,6.0,40.0,2,100217,129034,9.9
GRAD_001192,2015,21,Female,Black,Top 100,Engineering,3.64,1,No,1,Technology,Atlanta,Small,None,0.0,0.0,9,108373,173255,7.6
GRAD_001193,2023,22,Male,Hispanic,Top 50,Engineering,3.24,2,No,0,Government,Chicago,Large,None,1.0,40.0,1,87019,94644,4.8
GRAD_001194,2020,21,Male,Other,Regional,Business,3.57,2,No,1,Energy,Phoenix,Medium,None,6.0,80.0,4,71929,109362,7.6
GRAD_001195,2021,22,Male,Hispanic,Regional,Business,3.18,3,No,2,Non-profit,Chicago,Medium,None,,20.0,3,53036,63781,7.4
GRAD_001196,2021,21,Female,Asian,Regional,Engineering,3.42,0,No,0,Real Estate,Portland,Medium,PhD,1.0,,3,93102,127122,8.2
GRAD_001197,2018,22,Female,Asian,Regional,Business,2.9,3,No,0,Non-profit,Austin,Small,None,2.0,20.0,6,53383,73868,7.9
GRAD_001198,2022,23,Male,White,Top 100,Finance,3.8,2,No,0,Non-profit,Denver,Large,PhD,0.0,40.0,2,85439,111145,6.3
GRAD_001199,2023,22,Female,Asian,Top 100,Liberal Arts,3.9,1,Yes,0,Technology,San Francisco,Small,MD,3.0,40.0,1,129051,202272,4.5
GRAD_001200,2018,23,Female,White,Top 100,Liberal Arts,3.36,1,No,1,Education,Washington DC,Fortune 500,None,2.0,80.0,6,55309,79967,6.5
GRAD_001201,2022,23,Female,Black,Top 10,Biology,3.88,0,No,0,Energy,New York,Large,None,,40.0,2,131434,138222,5.2
GRAD_001202,2022,22,Male,Black,Regional,Political Science,3.46,2,No,1,Healthcare,Atlanta,Large,Masters,0.0,80.0,2,63874,80797,4.0
GRAD_001203,2020,20,Male,White,Regional,Chemistry,3.27,2,No,2,Media,Dallas,Medium,MD,1.0,20.0,4,55156,108487,5.2
GRAD_001204,2018,22,Male,Asian,Top 100,Engineering,3.14,5,No,1,Government,Austin,Small,Masters,3.0,,6,110083,188147,7.7
GRAD_001205,2019,21,Male,Asian,Regional,Data Science,3.95,1,No,4,Non-profit,Denver,Fortune 500,None,0.0,60.0,5,69988,82702,6.5
GRAD_001206,2018,23,Male,White,Regional,Business,3.25,3,No,0,Media,Austin,Startup,MBA,1.0,20.0,6,86257,158103,9.6
GRAD_001207,2019,24,Male,White,Top 10,Political Science,3.3,2,Yes,1,Manufacturing,Philadelphia,Large,Masters,3.0,60.0,5,78613,127570,7.5
GRAD_001208,2023,22,Male,White,Top 100,Data Science,3.62,2,No,0,Government,Boston,Small,None,3.0,,1,123496,136572,9.2
GRAD_001209,2018,22,Female,Asian,Top 100,Marketing,3.43,0,Yes,1,Transportation,Chicago,Small,PhD,3.0,0.0,6,76080,111151,7.2
GRAD_001210,2021,23,Male,White,Top 100,Political Science,3.2,3,No,0,Transportation,San Francisco,Small,None,2.0,20.0,3,92494,116817,6.6
GRAD_001211,2018,21,Female,White,Regional,Liberal Arts,3.63,3,No,1,Transportation,Philadelphia,Large,None,3.0,40.0,6,50610,67503,4.4
GRAD_001212,2019,22,Male,White,Top 50,Marketing,2.75,0,No,0,Real Estate,Miami,Fortune 500,None,0.0,60.0,5,76156,104029,7.2
GRAD_001213,2016,20,Male,Hispanic,Top 100,Communications,3.27,0,No,0,Government,Atlanta,Large,None,2.0,0.0,8,51505,80337,4.3
GRAD_001214,2022,24,Male,Black,Regional,Liberal Arts,3.31,0,No,0,Education,San Francisco,Medium,Masters,2.0,20.0,2,62509,88043,8.1
GRAD_001215,2021,25,Female,Asian,Regional,Mathematics,3.25,1,No,3,Transportation,Austin,Large,Masters,2.0,40.0,3,69556,95922,5.6
GRAD_001216,2018,22,Male,Asian,Top 50,Engineering,3.59,2,No,0,Non-profit,Atlanta,Startup,JD,2.0,20.0,6,76189,136549,8.6
